dataset_id	sample_id	tier1	tier2	tier3	generic_sample_type	parental_cell_type	final_cell_type	include_blood	include_imac	platform	display_metadata
6646	6898376096_L	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	6898376096_I	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	6898376096_H	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	6898376096_K	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	6898376096_J	myeloid	Monocyte	adult	monocyte	monocyte	null	true	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	9252616029_C	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	9252616029_B	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	9252616029_A	myeloid	Monocyte	adult	monocyte	monocyte	null	false	true	HumanHT-12	Monocyte CD14+  adult
6646	6898376090_D	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	9252616029_G	myeloid	Monocyte	adult	monocyte	monocyte	null	false	true	HumanHT-12	Monocyte CD14+  adult
6646	6898376090_B	myeloid	Monocyte	adult	monocyte	monocyte	null	false	true	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	9252616029_E	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	9252616029_D	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	9252616029_K	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	9252616029_J	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	9252616029_I	myeloid	Monocyte	adult	monocyte	monocyte	null	false	true	HumanHT-12	Monocyte CD14+  adult
6646	9252616029_H	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	6898376090_K	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	6898376090_J	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	6898376090_I	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	6898376090_H	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	9252616022_L	myeloid	Monocyte	adult	monocyte	monocyte	null	true	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	9252616022_H	myeloid	Monocyte	adult	monocyte	monocyte	null	true	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	9252616022_I	myeloid	Monocyte	adult	monocyte	monocyte	null	false	true	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	9252616022_J	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ media 24h adult
6646	9252616022_K	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	9252616022_D	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	9252616022_E	myeloid	Monocyte	adult	monocyte	monocyte	null	false	true	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	9252616022_F	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	9252616022_G	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	9252616022_A	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	9252616022_B	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	9252616022_C	myeloid	Monocyte	adult	monocyte	monocyte	null	true	false	HumanHT-12	Monocyte CD14+  adult
6646	9249896031_B	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	9249896031_C	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	9249896031_A	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	9249896031_F	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	9249896031_G	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	9249896031_D	myeloid	Monocyte	adult	monocyte	monocyte	null	true	false	HumanHT-12	Monocyte CD14+  adult
6646	9249896031_E	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	9249896031_J	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	9249896031_K	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	9249896031_H	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	9249896031_I	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	9249896031_L	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	9252616020_G	myeloid	Monocyte	adult	monocyte	monocyte	null	true	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	5645810046_F	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	5645810046_G	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	5645810046_D	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	5645810046_E	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	5645810046_B	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	5645810046_C	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	5645810046_A	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	5645810046_L	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	5645810046_J	myeloid	Monocyte	adult	monocyte	monocyte	null	false	true	HumanHT-12	Monocyte CD14+  adult
6646	5645810046_K	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	5645810046_H	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	5645810046_I	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	9257631027_K	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	9257631027_J	myeloid	Monocyte	adult	monocyte	monocyte	null	true	true	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	9257631027_I	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	9257631027_H	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	9257631027_L	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	9257631027_C	myeloid	Monocyte	adult	monocyte	monocyte	null	false	true	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	9257631027_B	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	9257631027_A	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	9257631027_G	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	9257631027_F	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	9257631027_E	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ media 24h adult
6646	9257631027_D	myeloid	Monocyte	adult	monocyte	monocyte	null	true	false	HumanHT-12	Monocyte CD14+ media 24h adult
6646	7466516037_L	myeloid	Monocyte	adult	monocyte	monocyte	null	false	true	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	7466516037_J	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	7466516037_K	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7466516037_H	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ media 24h adult
6646	7466516037_I	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	7466516037_F	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	7466516037_G	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	7466516037_D	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7466516037_E	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	7466516037_B	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7466516037_C	myeloid	Monocyte	adult	monocyte	monocyte	null	true	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	7466516037_A	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	6898376095_B	myeloid	Monocyte	adult	monocyte	monocyte	null	true	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	6898376095_C	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	6898376095_A	myeloid	Monocyte	adult	monocyte	monocyte	null	true	true	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	6898376095_F	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	6898376095_G	myeloid	Monocyte	adult	monocyte	monocyte	null	true	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	6898376095_D	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	6898376095_E	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	6898376095_J	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	6898376095_K	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	6898376095_H	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	6898376095_I	myeloid	Monocyte	adult	monocyte	monocyte	null	true	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	6898376095_L	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7509379014_F	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	7509379014_G	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	7509379014_D	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	7509379014_E	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	7509379014_B	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	7509379014_C	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	7509379014_A	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	7509379014_L	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	7509379014_J	myeloid	Monocyte	adult	monocyte	monocyte	null	true	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7509379014_H	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	7509379014_I	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	9257622098_I	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	9257622098_H	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	9257622098_K	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ media 24h adult
6646	9257622098_J	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	9257622098_L	myeloid	Monocyte	adult	monocyte	monocyte	null	true	false	HumanHT-12	Monocyte CD14+  adult
6646	9257622098_A	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	9257622098_C	myeloid	Monocyte	adult	monocyte	monocyte	null	true	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	9257622098_B	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	9257622098_E	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	9257622098_D	myeloid	Monocyte	adult	monocyte	monocyte	null	false	true	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	9257622098_G	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	9257622098_F	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7466516038_L	myeloid	Monocyte	adult	monocyte	monocyte	null	true	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7466516038_I	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7466516038_H	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	7466516038_K	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	7466516038_J	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	7466516038_E	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	7466516038_D	myeloid	Monocyte	adult	monocyte	monocyte	null	false	true	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	7466516038_G	myeloid	Monocyte	adult	monocyte	monocyte	null	true	false	HumanHT-12	Monocyte CD14+ media 24h adult
6646	7466516038_F	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	7466516038_A	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7466516038_C	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	7466516038_B	myeloid	Monocyte	adult	monocyte	monocyte	null	true	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	5655508017_E	myeloid	Monocyte	adult	monocyte	monocyte	null	true	false	HumanHT-12	Monocyte CD14+  adult
6646	5655508017_D	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	5655508017_G	myeloid	Monocyte	adult	monocyte	monocyte	null	true	false	HumanHT-12	Monocyte CD14+  adult
6646	5655508017_F	myeloid	Monocyte	adult	monocyte	monocyte	null	false	true	HumanHT-12	Monocyte CD14+  adult
6646	5655508017_A	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	5655508017_C	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	5655508017_B	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	5655508017_L	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	5655508017_I	myeloid	Monocyte	adult	monocyte	monocyte	null	true	false	HumanHT-12	Monocyte CD14+  adult
6646	5655508017_H	myeloid	Monocyte	adult	monocyte	monocyte	null	false	true	HumanHT-12	Monocyte CD14+  adult
6646	5655508017_K	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	5655508017_J	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	7509379010_J	myeloid	Monocyte	adult	monocyte	monocyte	null	false	true	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	7509379010_K	myeloid	Monocyte	adult	monocyte	monocyte	null	true	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7509379010_H	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7509379010_I	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7509379010_L	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7509379010_C	myeloid	Monocyte	adult	monocyte	monocyte	null	false	true	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7509379010_A	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	7509379010_F	myeloid	Monocyte	adult	monocyte	monocyte	null	false	true	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7509379010_G	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	7509379010_D	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7509379010_E	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	7509379012_D	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	7509379012_E	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	7509379012_F	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	7509379012_G	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	7509379012_A	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7509379012_B	myeloid	Monocyte	adult	monocyte	monocyte	null	true	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7509379012_C	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	7509379012_L	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	7509379012_H	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7509379012_I	myeloid	Monocyte	adult	monocyte	monocyte	null	true	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7509379012_J	myeloid	Monocyte	adult	monocyte	monocyte	null	false	true	HumanHT-12	Monocyte CD14+ media 24h adult
6646	7509379012_K	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	7509379096_H	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	7509379096_I	myeloid	Monocyte	adult	monocyte	monocyte	null	false	true	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7509379096_J	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	7509379096_K	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7509379096_A	myeloid	Monocyte	adult	monocyte	monocyte	null	true	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	7509379096_B	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7509379096_C	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	7509379096_D	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	7509379096_E	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	7509379096_F	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7509379096_G	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
